Station code,Date,SO2,NO2,O3,CO,PM10,PM2.5
121,2018-03-21,0.4010416666666667,0.36032863849765256,0.04391891891891892,0.3137970168612192,0.15782828282828285,0.1564207650273224
121,2018-03-22,0.5,0.45715962441314556,0.42454954954954954,0.4409046692607004,0.4772727272727273,0.4665300546448088
121,2018-03-23,0.5052083333333334,0.6044600938967136,0.4149774774774775,0.5680123216601817,0.697530864197531,0.7309948569591772
121,2018-03-24,0.5416666666666666,0.573943661971831,0.5585585585585586,0.7388132295719845,0.9433221099887769,0.7121504339440695
121,2018-03-25,0.515625,0.4471830985915493,0.6179617117117117,0.7944228274967574,0.9565796857463525,0.8278688524590164
121,2018-03-26,0.6223958333333323,0.6003521126760564,0.45101351351351354,0.7388132295719845,0.9214365881032549,0.8291680060002143
121,2018-03-27,0.822916666666663,0.6836854460093896,0.4611486486486485,0.7169666018158236,0.9308361391694726,0.8802042674993494
121,2018-03-28,0.7187499999999986,0.37382629107981225,0.597972972972973,0.4766536964980545,0.5429292929292929,0.6070452771272444
121,2018-03-29,0.6562499999999994,0.5557511737089202,0.3738738738738739,0.49254215304798965,0.7121212121212123,0.7848360655737706
121,2018-03-30,0.546875,0.5381455399061034,0.4121621621621622,0.5124027237354086,0.7556818181818182,0.6980874316939891
121,2018-03-31,0.6249999999999984,0.4360328638497653,0.5813626126126127,0.42898832684824906,0.6637205387205388,0.5163934426229508
121,2018-04-01,0.7239583333333307,0.3532863849765258,0.5304054054054054,0.45282101167315175,0.7895622895622897,0.6038251366120219
121,2018-04-02,0.6927083333333318,0.346830985915493,0.5061936936936937,0.373378728923476,0.7314814814814815,0.46038251366120225
121,2018-04-03,0.7213541666666635,0.30927230046948356,0.4065315315315316,0.38132295719844356,0.6936026936026937,0.3312841530054645
121,2018-04-04,0.4114583333333333,0.3034037558685446,0.36148648648648646,0.3217412451361868,0.180976430976431,0.14959016393442623
121,2018-04-05,0.34375,0.39260563380281693,0.277027027027027,0.36940661478599224,0.10774410774410775,0.1284153005464481
121,2018-04-06,0.3489583333333333,0.3104460093896714,0.4065315315315316,0.40515564202334636,0.5595538720538721,0.5269808743169399
121,2018-04-07,0.375,0.2183098591549296,0.5557432432432433,0.32571335927367057,0.5425084175084175,0.36270491803278687
121,2018-04-08,0.4479166666666667,0.37558685446009393,0.43299549549549554,0.40912775616083014,0.3068181818181818,0.3114754098360656
121,2018-04-09,0.4322916666666667,0.6435278336686786,0.19763513513513517,0.5481517509727627,0.521885521885522,0.5703551912568307
121,2018-04-10,0.4583333333333333,0.4709087860496311,0.4431306306306306,0.4369325551232166,0.5130471380471381,0.37021857923497264
121,2018-04-11,0.5520833333333334,0.3826291079812207,0.5084459459459459,0.36940661478599224,0.6601430976430976,0.5225409836065574
